commit_hash,package_name,pname,version,fetcher,nixpkgs_target_bump
f7af868c6530d882eae4fc8df5463f39336ec768,firefox-gnome-theme,firefox-gnome-theme,143,"fetchFromGitHub {
    owner = ""rafaelmardojai"";
    repo = ""firefox-gnome-theme"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-0E3TqvXAy81qeM/jZXWWOTZ14Hs1RT7o78UyZM+Jbr4="";
  }",12c1f0253aa9a54fdf8ec8aecaafada64a111e24
8e2ce3a081a1fe48b77c6931340d1b8a85e78423,compit-inext-api,compit-inext-api,0.3.1,"fetchFromGitHub {
    owner = ""Przemko92"";
    repo = ""compit-inext-api"";
    tag = version;
    hash = ""sha256-Wx3V0AdxNGLdCIl4G7FlfzeDSirRPnxgQ9Fbp5cRjFw="";
  }",12c1f0253aa9a54fdf8ec8aecaafada64a111e24
bcfb9e6fadfb88044722e5b5aad89fec6673d77e,gh-webhook,gh-webhook,0.2.0,"fetchFromGitHub {
    owner = ""cli"";
    repo = ""gh-webhook"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-y/lJmLxuTIZoxkxSksLxZ7nOBfOOSMD8Z08Ku9f0na8="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
a5f6a3391a7da13c456e961b7136b1eb87001b54,opencl-cts,opencl-cts,2025-08-21-00,"fetchFromGitHub {
    owner = ""KhronosGroup"";
    repo = ""OpenCL-CTS"";
    rev = ""v${finalAttrs.version}"";
    hash = ""sha256-/VVT7Q45OvVivbZvULInXf78//Tb3EeV8zqbcDR2Pf4="";
  }",7241bcbb4f099a66aafca120d37c65e8dda32717
5a4feee1826a89ea169ec34af480607650ea9d4e,wild,wild,0.7.0,"fetchFromGitHub {
    owner = ""davidlattimore"";
    repo = ""wild"";
    tag = finalAttrs.version;
    hash = ""sha256-x0IZuWjj0LRMj4pu2FVaD8SENm/UVtE1e4rl0EOZZZM="";
  }",7241bcbb4f099a66aafca120d37c65e8dda32717
5d09bd3b71150d79651a6927ebe7eac02a414d58,django-postgres-extra,django-postgres-extra,2.0.9,"fetchFromGitHub {
    owner = ""SectorLabs"";
    repo = ""django-postgres-extra"";
    rev = ""v${version}"";
    hash = ""sha256-/2qoXZ2f3un2cgJFAGMnQWBraJ7urkb0kHtcKKJsh6w="";
  }",7241bcbb4f099a66aafca120d37c65e8dda32717
8be927c14a3d3f2d9349f5358d316b7089dd32eb,bit-logo,bit-logo,0.1.0,"fetchFromGitHub {
    owner = ""superstarryeyes"";
    repo = ""bit"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-VpAunQUttuuC+yrACD8piqKbiiTaAfKdJ/ZthvQijXI="";
  }",7241bcbb4f099a66aafca120d37c65e8dda32717
adcdd30fe25a69c572f2d89876a728cce3b3ba18,phytool,phytool,2-unstable-2024-07-14,"fetchFromGitHub {
    owner = ""wkz"";
    repo = ""phytool"";
    rev = ""bcf23b0261aa9f352ee4b944e30e3482158640a4"";
    hash = ""sha256-8e2DVjG/2CtJ/+FLzMa1VKajJZfFqjD54XQAMY+0q3U="";
  }",7241bcbb4f099a66aafca120d37c65e8dda32717
aaf821b4208b829d6a398cdd6b8db795daf4eb6d,mdbook-plugins,mdbook-plugins,0.2.3,"fetchFromGitHub {
    owner = ""RustForWeb"";
    repo = ""mdbook-plugins"";
    rev = ""v${finalAttrs.version}"";
    hash = ""sha256-IyIUJH5pbuvDarQf7yvrStMIb5HdimudYF+Tq/+OtvY="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
d8486c1e524235d86cdadd080d82e73a6fa52e12,nextvi,nextvi,2.1,"fetchFromGitHub {
    owner = ""kyx0r"";
    repo = ""nextvi"";
    tag = finalAttrs.version;
    hash = ""sha256-FBUcmCkGOf7HVLkZqHWxHxS0qhz5t9VwbWb0VOGnb28="";
  }",a7fc11be66bdfb5cdde611ee5ce381c183da8386
514fd961830caca42abfe72da85636051d2f1ae3,kserve-storage,kserve-storage,0.16.0,"fetchPypi {
    pname = ""kserve_storage"";
    inherit version;
    hash = ""sha256-xgLnWegsPF18RLxwxt0dfnrZwsX7AK3b8AdT594Bac4="";
  }",7241bcbb4f099a66aafca120d37c65e8dda32717
5efbfb6b02107937765cc264c6494e9a22499d85,cocoon,cocoon,0.5.0,"fetchFromGitHub {
    owner = ""haileyok"";
    repo = ""cocoon"";
    tag = finalAttrs.version;
    hash = ""sha256-9gJj+edTGkQsHH72F2f7A6EWDet+k38+8UZ1KN2UGT0="";
  }",f1e8ae508a9a467a9f51d29b8639e96db2b52c30
a64a5a06301fd874b7da99d9a7c1991be89ffa04,librehardwaremonitor-api,librehardwaremonitor-api,1.4.0,"fetchFromGitHub {
    owner = ""Sab44"";
    repo = ""librehardwaremonitor-api"";
    tag = ""v${version}"";
    hash = ""sha256-yYJOizO6blfwRBWD9oFnaein7DK1F8Kl744ErehXU0Q="";
  }",a3e67ddfeb2e04ef6ae3fddc8aae678696b08714
d9430cfe41e219aed8ac856227d8d3414f1cc61b,zatackax,zatackax,1.1.0,"fetchFromGitHub {
    owner = ""simenheg"";
    repo = ""zatackax"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-1m99hi0kjpj5Yl1nAmwSMMdQWcP0rfLLPFJPkU4oVbM="";
  }",a7fc11be66bdfb5cdde611ee5ce381c183da8386
9efc113722a4b59a21a64a096d598708e0f3bac3,jack-link,jack-link,0.2.4,"fetchFromGitHub {
    owner = ""rncbc"";
    repo = ""jack_link"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-bIB3lxKKaI8DLtmnkRTTHXDopCZ3FAv15cAYcyJcBYA="";
    fetchSubmodules = true;
  }",63bdb5d90fa2fa11c42f9716ad1e23565613b07c
c3ed4686fe74c553110700cfae9daf86802587fe,igraph_0,igraph,0.10.17,"fetchFromGitHub {
    owner = ""igraph"";
    repo = ""igraph"";
    tag = finalAttrs.version;
    hash = ""sha256-NzLn2GXpMgwE8fY1vp5SU0Y7EfyVpQfphGdqU6sQGW4="";
  }",a7fc11be66bdfb5cdde611ee5ce381c183da8386
d4de40a650dda54149348d7664e545c211276aec,literata,literata,3.103,"fetchzip {
    url = ""https://github.com/googlefonts/literata/releases/download/${finalAttrs.version}/${finalAttrs.version}.zip"";
    hash = ""sha256-XwwvyzwO2uhi1Bay9HtB75j1QfAJR4TMETgy/zyvwZ0="";
    stripRoot = false;
  }",a3f75d80983edb6010b08b9e6ce889811129a26c
2c40a3091b1e2c1ceae3396142ea68274675691b,mtkclient,mtkclient,2.0.1-unstable-2025-09-26,"fetchFromGitHub {
    owner = ""bkerler"";
    repo = ""mtkclient"";
    rev = ""399b3a1c25e73ddf4951f12efd20f7254ee04a39"";
    hash = ""sha256-XNPYeVhp5P+zQdumS9IzlUd5+WebL56qcgs10WS2/LY="";
  }",45ebaee5d90bab997812235564af4cf5107bde89
25a6f9bfc3b9cb60312b545490f4059ebfc6947d,tomat,tomat,2.3.0,"fetchFromGitHub {
    owner = ""jolars"";
    repo = ""tomat"";
    tag = ""v${version}"";
    hash = ""sha256-lkNBcTn7uXWifIVNoXmggPy+UjozL5YqVYorH9XAejo="";
  }",a7fc11be66bdfb5cdde611ee5ce381c183da8386
863bf3dfa6b5e8566643b9ba6c6727162b4edfc5,python-jsonpath,python-jsonpath,2.0.1,"fetchFromGitHub {
    owner = ""jg-rp"";
    repo = ""python-jsonpath"";
    tag = ""v${version}"";
    fetchSubmodules = true;
    hash = ""sha256-DiXBIo/I36rrn+RCQda+khfViCnzHwiGzK2X9ACF3io="";
  }",a7fc11be66bdfb5cdde611ee5ce381c183da8386
49df0d02ed8f1a75bad289b449e70e97da60b029,xeger,xeger,0.3.5,"fetchFromGitHub {
    owner = ""crdoconnor"";
    repo = ""xeger"";
    tag = version;
    hash = ""sha256-XujytGzBwJ59C5VihuFUJUxqhyjOIU4sI60hXUqLQvM="";
  }",a7fc11be66bdfb5cdde611ee5ce381c183da8386
af9e231e168ba2dfc71bc74763261730ef30e8cd,watchgha,watchgha,2.4.2,"fetchPypi {
    inherit version;
    pname = ""watchgha"";
    hash = ""sha256-RtmCC+twOk+viWY7WTbTzuxHTM3MOww+sRuEvlemCcI="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
cc559b7bb0be44ab532122bef8a4ce769287a896,karere,karere,0.9.4,"fetchFromGitHub {
    owner = ""tobagin"";
    repo = ""karere"";
    rev = ""v${finalAttrs.version}"";
    hash = ""sha256-qfBAA9PFXqU+hS9evsX8898ysE58IcZz3df4kVsnaa8="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
5d4760c8bb8f3a0eb5dc95c54da6455b630c5b7d,systemd-credsubst,systemd-credsubst,0.1.0,"fetchFromGitHub {
    owner = ""yaxitech"";
    repo = ""systemd-credsubst"";
    tag = ""v${version}"";
    hash = ""sha256-3KbO93OWJuiV8oYLSlqaj0i2x/2GwGxfQ7QwwSrfb1Y="";
  }",de69d2ba6c70e747320df9c096523b623d3a4c35
14d0327e9c459d5d353e24890f3c0e0b6c8bd618,fakesip,fakesip,0.9.1,"fetchFromGitHub {
    owner = ""MikeWang000000"";
    repo = ""FakeSIP"";
    tag = finalAttrs.version;
    hash = ""sha256-iY9EAvy4E6aM59B1sn9d0xoUMdOsX75LslVzB/Cf5XM="";
  }",a7fc11be66bdfb5cdde611ee5ce381c183da8386
27ea5b1a461525f0bfa92f407a14a73322fb20c0,fakehttp,fakehttp,0.9.18,"fetchFromGitHub {
    owner = ""MikeWang000000"";
    repo = ""FakeHTTP"";
    tag = finalAttrs.version;
    hash = ""sha256-XjWveBsRJq5iNpk3e9lmVKMoB3q5tr4OiNY+kYEqtEE="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
bfd50c9548f757da271091953adada2e699b560a,mprisify,mprisify,1.0.0,"fetchFromGitLab {
    owner = ""zehkira"";
    repo = ""mprisify"";
    tag = ""v${version}"";
    hash = ""sha256-05i3N61cqRgGaBjYOEhxeCSV2wDh9yMaXTvEZ/JGrZo="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
21124ba61b0291bbad7c3dac526eaca74ecaf7e3,mdio-tools,mdio-tools,1.3.1,"fetchFromGitHub {
    owner = ""wkz"";
    repo = ""mdio-tools"";
    tag = finalAttrs.version;
    hash = ""sha256-NomChJrYwMDPXNw5r2p11kGfYUvJBHCdLXy1SA8kOaM="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
68ed260e1673d1f815334ee58625c29738f8a886,nativefiledialog-extended,nativefiledialog-extended,1.2.1,"fetchFromGitHub {
    owner = ""btzy"";
    repo = ""nativefiledialog-extended"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-GwT42lMZAAKSJpUJE6MYOpSLKUD5o9nSe9lcsoeXgJY="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
40856f9ca8682d20508c382d8e948aad557747da,torchcodec,torchcodec,0.8.1,"fetchFromGitHub {
    owner = ""meta-pytorch"";
    repo = ""torchcodec"";
    tag = ""v${version}"";
    hash = ""sha256-trYS4sRPSNmQLHZZS174zxbu74LT+39N23zOJdWwN6Q="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
6e978ef038fd84b97a83bed721ccdc7f8c1a1d5e,nixbit,nixbit,0.1.5,"fetchFromGitHub {
    owner = ""pbek"";
    repo = ""nixbit"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-DpjLPvmn61rEn6ui8cFfqeZEPYGyCUVVP/V7mQw1l5Y="";
  }",01b6809f7f9d1183a2b3e081f0a1e6f8f415cb09
df9fce6aea2403b7dadab6462efe4671790fb52d,fcitx5-inflex-themes,fcitx5-inflex-themes,0-unstable-2024-11-11,"fetchFromGitHub {
    owner = ""sanweiya"";
    repo = ""fcitx5-inflex-themes"";
    rev = ""86d0a36eae2145de38d9c8bcfcb59f3b5ab6cb37"";
    hash = ""sha256-YyToQdVieRepGeW1CRBFH9VO7CtO8r7xCO9/79V+vlA="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
7234d45eb6c6666e4a3ddb4ef161771b8adc2804,fastd-exporter,fastd-exporter,0-unstable-2024-04-09,"fetchFromGitHub {
    owner = ""freifunk-darmstadt"";
    repo = ""fastd-exporter"";
    rev = ""374e4334af6661f4c91a3e83bf7ce071a2a72eca"";
    sha256 = ""sha256-0oU4+9G19XP5qtGdcfMz08T04hjcoXX/O+FkaUPxzXE="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
86a92e49c4aa81f737d18bae97953d9744af910e,hyprfreeze,hyprfreeze,1.2.0,"fetchFromGitHub {
    owner = ""Zerodya"";
    repo = ""hyprfreeze"";
    tag = ""v${version}"";
    hash = ""sha256-omwAWBEnb14ZBux7bvXSJyi7FI1LZ5GaZFn46/bWJA4="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
dfe018a51c1e3a081ae5d43a032e8fe8fec6b272,tinygltf,tinygltf,2.9.6,"fetchFromGitHub {
    owner = ""syoyo"";
    repo = ""tinygltf"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-3dBxfdXeTbzeQAXaBXFaflLgXYeuOfESdq6V3+0iCXY="";
  }",e99366c665bdd53b7b500ccdc5226675cfc51f45
6715f8f3f2323a70d5c79a014422f4965c29a4ef,batticonplus,batticonplus,2.0.1,"fetchFromGitHub {
    owner = ""artist4xlibre"";
    repo = ""batticonplus"";
    tag = ""v${version}"";
    hash = ""sha256-H9ZoiQ5zWMIoWWol2a6f9Z8g4o9DIHYdF+/nEsBfuzc="";
  }",de69d2ba6c70e747320df9c096523b623d3a4c35
f6e5f353191a1b874e0d855dedfe346a69a637db,uhhyou-plugins-juce,uhhyou-plugins-juce,0.1.0,"fetchFromGitHub {
    owner = ""ryukau"";
    repo = ""UhhyouPluginsJuce"";
    tag = ""UhhyouPluginsJuce${finalAttrs.version}"";
    hash = ""sha256-oHxyOTiqEwdNUKGQNjjfdRkzMa+4TYX6Vf6ZS9BTcC0="";
    fetchSubmodules = true;
  }",de69d2ba6c70e747320df9c096523b623d3a4c35
34cb8d1d09482bb8a8ce1ff2dbe6078a8df02b11,uhhyou-plugins,uhhyou-plugins,0.67.0,"fetchFromGitHub {
    owner = ""ryukau"";
    repo = ""VSTPlugins"";
    rev = ""UhhyouPlugins${finalAttrs.version}"";
    hash = ""sha256-8YGfcnWkOQwwq6m3510GPpZu6UbDmVi3K/dOGLrAnhM="";
    fetchSubmodules = true;
  }",de69d2ba6c70e747320df9c096523b623d3a4c35
7015408b3cec6ca320f4c7c90262500e1a8ea03c,ocp-browser,ocp-browser,1.4.0,"fetchFromGitHub {
    owner = ""OCamlPro"";
    repo = ""ocp-index"";
    tag = finalAttrs.version;
    hash = ""sha256-pv6aBJjRkibISpZEnlfyn72smcYEbZoPQoQH2p/JwH0="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
d15ccc471edf043bb0af2dfef4e5c6d01c36dd40,chipwhisperer,chipwhisperer,5.7.0,"fetchFromGitHub {
    owner = ""newaetech"";
    repo = ""chipwhisperer"";
    tag = version;
    hash = ""sha256-C7QP044QEP7vmz1lMseLtMTYoKn5SoFV/q9URY7yQ6I="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
8665289c040bfdcf17712b5b6d87740a45f7145c,numpy-typing-compat,numpy-typing-compat,20250818.2.3,"fetchPypi {
    pname = ""numpy_typing_compat"";
    inherit version;
    hash = ""sha256-cug9U1tjXWaLpzFeQ66AvhRppvrqb8ltMSUW85s9j6U="";
  }",1666250dbe4141e4ca8aaf89b40a3a51c2e36144
65f42173f17014e6255fd8806e52595de61a1bb0,beammp-launcher,beammp-launcher,2.7.0,"fetchFromGitHub {
    owner = ""BeamMP"";
    repo = ""BeamMP-Launcher"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-+qdDGOLds2j00BRijFAZ8DMrnjvigs+z+w9+wbitJno="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
9a4f7a19e46a99d2a35c28ba3b929e4d7d03f3e1,go-csp-collector,go-csp-collector,0.0.16-unstable-2025-10-10,"fetchFromGitHub {
    owner = ""jacobbednarz"";
    repo = ""go-csp-collector"";
    rev = ""a0cf22ac6d1f5c8972bf53671ba174767d2adcd5"";
    hash = ""sha256-xFvO8ZuJQ5luCDOTPHtVeb1+3VvIKSwjt2TqkxBIY58="";
  }",02f2cb8e0feb4596d20cc52fda73ccee960e3538
566f5bb03c902226abbfa68a7c259bb979c97723,redumper,redumper,438,"fetchFromGitHub {
    owner = ""superg"";
    repo = ""redumper"";
    tag = ""build_${finalAttrs.version}"";
    hash = ""sha256-Ft+fxrKt7Yue+JT6PydWIzwbKGBX/VzLjjsADD7mqy0="";
  }",de69d2ba6c70e747320df9c096523b623d3a4c35
e36a5b759d897e5a210b3663d5f941ec2a90c146,zope-index,zope-index,8.0,"fetchFromGitHub {
    owner = ""zopefoundation"";
    repo = ""zope.index"";
    tag = ""${version}"";
    hash = ""sha256-dHapd/+pJh6qzVx9FGSMmPsGbz8NhAoPqufXm3FOuM8="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
5ad8a6252cc43adb82e9dd6fa5c43f42463924ea,simplecosine,simplecosine,1.2,"fetchFromGitHub {
    owner = ""dedupeio"";
    repo = ""simplecosine"";
    tag = ""v${version}"";
    hash = ""sha256-TNQnSbCh7o5JsxvfljRGSNwptwpLHmVw9gyk0TELDek="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
1e34678aa1b3f8f9e58a8a42fb30b1c4bfdd27e6,doublemetaphone,doublemetaphone,1.2i,"fetchFromGitHub {
    owner = ""dedupeio"";
    repo = ""doublemetaphone"";
    tag = ""v${version}"";
    hash = ""sha256-VPJqHxQHLiLSko+aJYTIgISluHPARgQN5pYWYxP9QKQ="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
a21f05cdb18db9b048c8bcbefb3b8f784d884c56,dedupe-pylbfgs,dedupe-pylbfgs,0.2.0.16,"fetchFromGitHub {
    owner = ""dedupeio"";
    repo = ""pylbfgs"";
    tag = ""${version}"";
    hash = ""sha256-H416dgZQxyqsnhmlK5keW8cJWY6gea4mebVuP0IEVOU="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
d3edbad75fba40eb8e7dadc375ddcb8343de29c9,dedupe-levenshtein-search,dedupe-levenshtein-search,1.4.5,"fetchFromGitHub {
    owner = ""dedupeio"";
    repo = ""Levenshtein_search"";
    tag = ""v${version}"";
    hash = ""sha256-YhsZA28H4OUkQEBtJ+9OXJld4Z/PJbOPqAQQ9qaXSjk="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
0d1deaa35fdf15527790c1fc0b239b2c70933f34,categorical-distance,categorical-distance,1.9-unstable-2020-03-31,"fetchFromGitHub {
    owner = ""dedupeio"";
    repo = ""categorical-distance"";
    rev = ""07d079fd412ccf06cdb200b3cd2cfa4b67f78722"";
    hash = ""sha256-zSjSrlFiRus/T2XZdakLQpF1u/LV0VNWwrc8lhss6kU="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
25b4acf2eacda5546ab89394aa8b877ac52a8538,affinegap,affinegap,1.12,"fetchFromGitHub {
    owner = ""dedupeio"";
    repo = ""affinegap"";
    tag = ""v${version}"";
    hash = ""sha256-9eX41eoME5Vdtq+c04eQbMYnViy6QKOhKkafrkeMylI="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
ec212ce238feb98f60925abebb1ded418ca38245,vicinae,vicinae,0.15.5,"fetchFromGitHub {
    owner = ""vicinaehq"";
    repo = ""vicinae"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-3pKexTUWfohL/S/yWsVMShmtMlBFI9zsd7NFzySKG0w="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
ed6551c9e74fefb28909b8b9730adf2b3ba9846c,jart-jsoncpp,json.cpp,0-unstable-2025-10-25,"fetchFromGitHub {
    owner = ""jart"";
    repo = ""json.cpp"";
    rev = ""6ec4e44a5bbaadbe677473378c3d2133644c58a1"";
    hash = ""sha256-kUFtyFPoHGCFWTGRD8SoBsqHYCplGPw/AcpMR9T0Ffk="";
  }",35f590344ff791e6b1d6d6b8f3523467c9217caf
5641e202cbe5f1217be7601c6469d7abc2e4c02b,pydroplet,pydroplet,2.3.4,"fetchFromGitHub {
    owner = ""Hydrific"";
    repo = ""pydroplet"";
    tag = ""v${version}"";
    hash = ""sha256-cVftXG7sKDpGRRb2jLlFxgCH2+rA6hLYTUqWL1kvh+E="";
  }",02f2cb8e0feb4596d20cc52fda73ccee960e3538
37bcb08fa8a3a6b0bcaad3c109d2ec9ad829811d,stasis,stasis,0.5.0,"fetchFromGitHub {
    owner = ""saltnpepper97"";
    repo = ""stasis"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-gJB/y6jSBJZjBTQB9sxbVpllSfF6jwKOEeLqlgIStMA="";
  }",02f2cb8e0feb4596d20cc52fda73ccee960e3538
f89b079591c41fcd28841e146f80364bc18ca838,kide,kide,1.0.40,"fetchFromGitHub {
    owner = ""openobserve"";
    repo = ""kide"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-lRkFPS+hkACj3CxWde4B7phHUMh+2643Jgd0Wt3nUSo="";
  }",02f2cb8e0feb4596d20cc52fda73ccee960e3538
8d05f6fe3a0ceb97caee74c92257c7eb0d57ff15,victron-vrm,victron-vrm,0.1.8,"fetchFromGitHub {
    owner = ""KSoft-Si"";
    repo = ""vrm-client"";
    tag = ""v${version}"";
    hash = ""sha256-NxkMUwiFD8C7Nrtd7cjoFvdkbAOJkIIt+TPtkous8Nc="";
  }",02f2cb8e0feb4596d20cc52fda73ccee960e3538
6c8c69dd58b7e77c3d61b61257bffe79087f887e,gitfetch,gitfetch,1.2.1,"fetchFromGitHub {
    owner = ""Matars"";
    repo = ""gitfetch"";
    tag = ""v${version}"";
    hash = ""sha256-2cOfVv/snhluazyjwDuHEbbMq3cK+bsKYnnRmby0JDo="";
  }",d5faa84122bc0a1fd5d378492efce4e289f8eac1
47c2e3ba5806eb1564514f6cc29addbe01ae4faf,pycync,pycync,0.4.2,"fetchFromGitHub {
    owner = ""Kinachi249"";
    repo = ""pycync"";
    tag = ""v${version}"";
    hash = ""sha256-PDCS+ucfO5RRvTshGGjxir3ez7L405k5tL5svMxZMsg="";
  }",02f2cb8e0feb4596d20cc52fda73ccee960e3538
fd29e89e92cd57f2dd61b9509116e652e6c73335,sampo,sampo,0.12.0,"fetchFromGitHub {
    owner = ""bruits"";
    repo = ""sampo"";
    tag = ""sampo-v${finalAttrs.version}"";
    hash = ""sha256-0E9dvyu6mGbuMH8Lf/rVTn3skVq9kaVjQG2eLH8a2IY="";
  }",02f2cb8e0feb4596d20cc52fda73ccee960e3538
3488184ee710295168ebc83b1b9dce641005e9cc,kaitai-struct-cpp-stl-runtime,kaitai-struct-cpp-stl-runtime,0.11,"fetchFromGitHub {
    owner = ""kaitai-io"";
    repo = ""kaitai_struct_cpp_stl_runtime"";
    tag = finalAttrs.version;
    sha256 = ""sha256-2glGPf08bkzvnkLpQIaG2qiy/yO+bZ14hjIaCKou2vU="";
  }",35f590344ff791e6b1d6d6b8f3523467c9217caf
3b88e192f80788d98452c45e22dc8847a2cdf8f7,kubazip,kubazip,0.3.5,"fetchFromGitHub {
    owner = ""kuba--"";
    repo = ""zip"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-wNkIYuwwXo7v3vNaOnRZt1tcd0RGjDvCUqDGdvJzVdo="";
  }",01b6809f7f9d1183a2b3e081f0a1e6f8f415cb09
b68d2ff377d690d2b39ca09b948a74edbf14424c,coq-tools,coq-tools,0.0.36,"fetchPypi {
    pname = ""coq_tools"";
    inherit version;
    hash = ""sha256-lZ469FZ19Cy+LdC4ymU4wVWe7ZtPSbYlgmym/ouQSwk="";
  }",27ac93958969b5f3dccd654b402599cf3de633ac
3fbc67c715303e209fff85e52c0ecce9c94f781e,iio-niri,iio-niri,1.2.1,"fetchFromGitHub {
    owner = ""Zhaith-Izaliel"";
    repo = ""iio-niri"";
    tag = ""v${version}"";
    hash = ""sha256-IOMJ1xtjUkUoUgFZ9pxBf5XKdaUHu3WbUH5TlEiNRc4="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
1d5d744033d75dbf141a4fe9acd214ba43f03d56,django-treenode,django-treenode,0.23.2,"fetchFromGitHub {
    owner = ""fabiocaccamo"";
    repo = ""django-treenode"";
    tag = version;
    hash = ""sha256-9AG8ntuXHB3jUHRKFDh7OOT5c0Nt8uAZnf5dR7xC/Bc="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
60da627bb15b895f633c666de55cfe4ce8d906d0,zsh-completion-sync,zsh-completion-sync,0.3.3,"fetchFromGitHub {
    owner = ""BronzeDeer"";
    repo = ""zsh-completion-sync"";
    rev = ""v${finalAttrs.version}"";
    sha256 = ""sha256-GTW4nLVW1/09aXNnZJuKs12CoalzWGKB79VsQ2a2Av4="";
  }",2dad7af78a183b6c486702c18af8a9544f298377
74098b69f3c866c6c958fc1d9039ea0a48692679,flying-carpet,flying-carpet,9.0.0,"fetchFromGitHub {
    owner = ""spieglt"";
    repo = ""FlyingCarpet"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-xjTypnI6NXG4D3iaSEHcea2as3MSmKVo9x/4JTx9znc="";
  }",2dad7af78a183b6c486702c18af8a9544f298377
a60f412cc6d82e2abbf0558ff9bb6326e6865e35,gdscript-formatter,gdscript-formatter,0.14.0,"fetchFromGitHub {
    owner = ""GDQuest"";
    repo = ""GDScript-formatter"";
    tag = finalAttrs.version;
    hash = ""sha256-cY6Ow1f8o40M9/knneAod8ABj7ObQAkzs3yODMpkCxQ="";
    # Needed due to .gitattributes being used for the Godot addon and export-ignoring all files
    deepClone = true;
  }",e57b3b16ad8758fd681511a078f35c416a8cc939
401adf55dfc9ce41ad8366b93f348d1690f71e7f,sigsum,sigsum,0.11.2,"fetchFromGitLab {
    domain = ""git.glasklar.is"";
    group = ""sigsum"";
    owner = ""core"";
    repo = ""sigsum-go"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-oaYquy0N8yHfKLoNEv8Vte3dpp/UQFZ74mZHin8dDzw="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
8598b9e738dbb56e6081f8df6e88ce6d8db8a74a,framework-tool-tui,framework-tool-tui,0.5.1,"fetchFromGitHub {
    owner = ""grouzen"";
    repo = ""framework-tool-tui"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-R4/VeymmthI96PJt7XsKRYz1Y8QW/lV90HvJgt+e+hI="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
03ffc669d2d09fb99e8c3dfc11daff94caea7051,discord-rich-presence-plex,discord-rich-presence-plex,2.16.0,"fetchFromGitHub {
    owner = ""phin05"";
    repo = ""discord-rich-presence-plex"";
    tag = ""v${version}"";
    hash = ""sha256-e1r0w72IOEY5XsjANkAHbfPYEf1B8n6KYVLMWFSLs0g="";
  }",f4b140d5b253f5e2a1ff4e5506edbf8267724bde
7b3d110d4046e7fae61695df3689328050ef91e1,everforest-cursors,everforest-cursors,3212590527,"fetchurl {
    url = ""https://github.com/talwat/everforest-cursors/releases/download/${finalAttrs.version}/everforest-cursors-variants.tar.bz2"";
    hash = ""sha256-xXgtN9wbjbrGLUGYymMEGug9xEs9y44mq18yZVdbiuU="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
